,account_id,content
613,503763,"six migrants charged in sc mom s murder detailed crime in eerie text messages:  just the ucla to pay to resolve campus antisemitism lawsuit, of that to jewish charities.look at what the plaintiffs get compared to the news and lara logan blasts covid mandates, big pharma:  i regret vaccinating my watch: covid doctors blast vaccine mandates, censorship in front of supreme ozzy osbourne s uk hometown ready to say ice nabs 243 illegal aliens in 9-day denver ""possibly white"" - cnn busted for false nyc gunman race  news and"
614,4010136,"good morning!    i woke up this morning being thankful of the impact covid s had on the airline industry. there were just way too many planes jn the sky, pumpin out that under-regulated nox. the new growing issue is how every guy and his wife is getting into v8 pickups         without you lord, we ll never learn. they call themselves  progressive  but the only thing they re progressing towards is despair. they waste food, throw out perfectly fine clothes and furniture, make us tires that need to be replaced every few years, disguise fetal stem cells with code names to trick consumers, spend money they don t have, on lottery tickets and marijuana, cancel people who tell the truth and have it right, cancel even their spouses over spilled milk. the ones profiting most off of our  progress  - lawyers and investors, are among the smartest, most qualified people among us. for that reason and for the wrong reason, they are praised and honoured for their status. the list of despair goes on.what they re progressing is thejr ability to serve themselves, and cancel those of us who want to help and save them. that js not progress. progress is moving together as one, as your family, and with respect for your creation and word. please lord, help me to continue caring for others, and not get consumed into just caring about myself, as the  progressive  leaders would prefer.only you are the centre of the universe. not me. please help us remember that and continue to live it out in our words and deeds. please help us resist the backlash and be prepared to lose our earthly possessions and values to gain your eternal ones. it s difficult to comprehend being selfless and having nothing and everything at the same time, but those of us who believe in you and think eternally know that is the best progress there is, and capital-focused anti-christ progressives can t stand it. st michael: please help us contend their evil. we are far from perfect, but most or all of our imperfections are rooted in the evil one. we humbly ask you to forgive us our sins, and deliver us from the evil one. in jesus  name we pray   "
615,6047249,"inflation in the united states was relatively low for so long that, for entire generations of americans, rapid price hikes may have seemed like a relic of the distant past. donald trump was able to predict that the inflation rate will reach an all time high and that's why he made the trump golden voucher. every trump golden voucher that you get now, will have it's printed value in october once you register to the encrypted system.get your trump golden voucher now"
620,4402666,"bud light?i mean i can understand one of those 'fruity' brews going around the bend since they're not really beer, per se. but we're talking about a company that had frogs and dalmatians in their corner.makes you wonder what the clydesdales are identifying as"
623,3734901,"this could be key to dissolving 1/6 narrative! up to 9,000 illegal immigrants with kidney failure in the u.s. at a tax prayer cost of up to 3.6 billion!but in colorado, if your an unvaxinated citizen they will refuse to do the surgery and take you off the transplant list! ""i believe it s critical to understand  .....  that there is only one race, the human race. there is no white race, no black race, no red race, no brown race, no yellow race, no mixed race. there is one critical human race.that s not a theory, that s a fact.""alveda king: critical race theory   why it's absolutely critical to know these today i wake to thank my lord and savior jesus christ. not as i do everyday, but today, for me, it's a quite celebration of 14 years of sobriety. jesus came down to me in the dirt, the bottle, i was in and pulled me out and set me on my feet. everyday is a gift! some days the gift is small and can be difficult to see some days it's big and easy to see, but i assure you that he gives to us everyday.......... we just have to look!i share this today not to pat myself on the back....i share this to maybe show someone that is struggling, no matter what that struggle is, jesus is the way, jesus is the truth and he is the light, the light of hope.speak to him. ask him into your heart, into your life, there is nothing that he can't help you through.... nothing. the hardest thing we have to do is to get out of the way and let him show us the way. you'll find out he's been right there in the dirt next to you all along. he's just waiting for you to ask for him. i pray that you ask him in today! don't wait another day! and that we all see him in our day today and tomorrow and everyday! in his name, jesus christ, i pray. amen."
626,3678536,obama the supreme court is repeatedly upholding the targeted by the deep state 5 yrs ago he decided to raise this obama administration is he tries to ask pastor a trick noah's ark joshua 1:9 the lord is my strength... helps to save mom & gentleman in a horses donald trump
629,84323,"i am proud to announce the release of my second book!introducing ""the clowning of america:"" a rundown on woke capital, con inc, and meme culture. paperback: you like my stuff, be sure to buy and/or share.thank you. it's going to be three months since the release of my debut book. go pick up a copy"
633,6413364,"an open letter to president trump shared partially on & and continued on by sharing a link. continued...my breathe again x4 formula was originally made for the lungs/ sinuses. but when our baby got a bad case of conjunctivitis in both eyes, i diluted some to clean her matted eyes. knocked it out first try! i was shocked & excited. this type infection usually takes about a week or longer, but i got results in 1 day. next morning, no matting! this is just one of many testimonies over the last 8+ years. this is a tall claim (only here in this letter) but i need to be completely honest with you. for a long time we have been under germ warfare attack and there seems to be no announced therapeutic solution. masses of people are suffering greatly and without a reliable & affordable remedy. please show me how i might help people. i am running out of options. is it possible that this formula works as both a preventative & a cure for a lot of issues many have suffered with for years?unfortunately, claims like this are not allowed in our ""free"" country...instead, it is outlawed speech. it has become illegal to heal people. try to find the late dr. bernard jensen on wikipedia. this good doctor authored over 70 books in multiple languages & built a wellness ranch in california. he documented his progress as he healed thousands, yet it's as if he never existed. medical tyranny is ruling our country. with no therapeutic solution we are forced by default to be sicker & sicker, handing over our hard earned money to undeserving doctors. take zinc for example. zicam barely survived a massive lawsuit & lavoris mouthwash completely disappeared. we have lost so much ground & now we need your help. fda approved toxic ""remedies"" do not stop the replication of the custom designed bio-warfare invaders, much less the common ones. the enemies of our good health are laughing all the way to the bank.meanwhile, many are coughing their way to the grave.i have been careful not to make any healing claims...even though, in a truly free country, i would have shouted a long list of claims from the rooftops. however, i chose to remain a free man (and stay alive) so that i could continue making the formula for the few people who do find it & benefit from it.whatever limited claims i make can be proved by an pulse oximeter found on a college quality microscope connected to a tv also reveals proof of you must know, ""studies"" are a ganster-style roadblock technique. we have been scammed. death by respiratory failure numbers are now horrifying. i have researched this & help is not on the way.i am writing you because i am nearing giving up on getting the word out about my formula to the general public. early after my discovery (2017ish) i sent out letters & samples to some very key leaders. no responses. traveled & spoke to small groups with very limited response. despite a decent number of amazing *testimonies & very supportive customers, i can't effectively advertise on the open market and any clearly understandable wellness claims are completely outlawed & my ads are easily censored by ai.for the past 8+ years i have tried to gain a foothold for this very small niche' business. i ran it like a non-profit, giving away many free bottles, paying the shipping and charging no tax.i am now in danger of never completing what god has given me to accomplish...that is save/improve as many lives as possible with my formula in a common nebulizer.millions have already died that i am 100% positive could have benefited from my formula. this is not a brag but a very sad fact. meanwhile, instead of making more formula to help more people, i am making less & less. i cannot seem to get the word out.not only do i manufacture & bottle my 12 part organic formula, i make a really nice lung cleaning machine for diy home use. i also invented a portable machine that delivers non-flammable oxygen. i call it the ""o2 life support machine."" again, a simple pulse ox proves it works.sir, people need your help to break free from the goldfish attention span and dig into this important topic. most cannot dig because they are drowning in too much info. unfortunately, this ends up equating to mass death by tmi. please vet me & my formula and put the word out? i do not know how to advertise my formula/machines online without being 100% censored. i know how to effectively speak publicly about my formula without breaking any laws. do you know who i might share my discoveries with?thank you for reading this far and may god bless & keep you,phil hh ><>submarine thank you buck for the impromptu testimony! did this woman save her husband's life? look up...we are being sprayed like bugs! it's too late to convince the masses. take action instead by doing something proactive for yourself & family. clean/disinfect your lungs & sinuses. you will be a mightier warrior and fight back for more years with a clear respiratory system. supplies needed: a full sized nebulizer (or similar device) and a non-toxic formula to put in it that will get the job done. i carry both at a decent price on are many years along under a respiratory bio-war. the ingredients that are raining down on us are getting more aggressive and must be killed...all the way down to deep lung. i know this battle for the right to breathe...this ""crud"" almost took my life. if you already own a nebulizer, i will pay shipping and send you a free bottle of #breatheagainx4 to try out. there's six 5ml treatments in the bottle. let me know how i can best serve you, phil hh ><>"
641,3140451,"@night15 @mpo we wrote them, at least the nt, why would we want to over rule them?? someone should take your bible away as you totally don t now how to understand it. but this is common in sola scriptura land. and our popes have the keys to the kingdom, the guidance of the holy spirit and the rcc is the only entity that can faithfully and properly interpret scripture. for example you say this verse means x, and the rcc says that sane verse means y, then it means y. simple. ewtn bible39 in those days mary arose and went with haste into the hill country, to a city of judah,40 and she entered the house of zechariah and greeted elizabeth.41 and when elizabeth heard the greeting of mary, the babe leaped in her womb; and elizabeth was filled with the holy spirit42 and she exclaimed with a loud cry, ""blessed are you among women, and blessed is the fruit of your womb!43 and why is this granted me, that the mother of my lord should come to me?44 for behold, when the voice of your greeting came to my ears, the babe in my womb leaped for joy.45 and blessed is she who believed that there would be a fulfilment of what was spoken to her from the lord.""46 and mary said, ""my soul magnifies the lord,47 and my spirit rejoices in god my savior,48 for he has regarded the low estate of his handmaiden. for behold, henceforth all generations will call me blessed;luke 1:39-48 rsv-ce pray the rosary now with the rest of the country at"
643,2496962,"@guild nicotine from gum or smoking, parks in the parking spot that covid also parks. if nicotine is at receptor, covid hasn't anywhere to park. congressman clay higgins (r-la) captain clay higgins.america many, many nights, as i prepare to turn in and offer up my nightly prayers, i think of president trump and how he stands firmly to fight for us and the world. those thoughts of gratitude often remind me of these words, ""and the rocket's red glare, the bombs bursting in air,gave proof through the night that our flag was still there;o say, does that star-spangled banner yet waveo'er the land of the free, and the home of the brave?"" @colinwyse @katkitty"
644,250694,"hebrews 11:33 ...by faith conquered kingdoms,      performed acts of righteousness, obtained promises, shut the mouths of lions...1john5:4 for whatever is born of god overcomes the world; and this is the victory that has overcome the world - our faith. one man can change a nation.the righteous shall live by faith. of yourself, you should demand your own 2nd highest attention. christ 1st. that's how you don't lose yourself in the crowd. then your spouce.then your children. then your work responcibilities.then other people.then other things. priorities(altho of course, there are times when certain others must be prioritized.) valuing equally, and in order.the kingdom of christ, in trinity. family. order. foundation 1st. the difference between me & mainstream church is that they see separation & i don't. the dark & light are one; the dark stands in unbelief, just to be awakened to truth. freewill allows unbelief & its consequences. you can take things less personally when you remember that it is all self. to deal with the self how you would effectively deal with you in that state. self is equally valuable & pain is real. pain has to be attended to. where there is injustice, there is pain, suffering. injustice requires amends. where there is no amends, there is more suffering. heaven is just. foundation. love would not be love without justice. love must be protected from hate. truth is equal-accountability. justice. love has to be strong to protect itself. that is why god is referred to in the masculine; bc altho he is a lamb, the person he truly is inside, the lion protects the precious inner. heaven is secure. anger is just when love is abused. it's ok for the church to get angry. the kingdom needs secured in our nations! love is abused!!! severe un-equal accountability tips the scales! accountability & justice is the cry of this hour!! the more i trust christ to live thru me, the better i do. i tell people they're christ & they look at me funny. can't deny it tho, scripturally true. in reality too. awakening to oneness. in christ. no longer you, but him. never was you, ""separation"". the fall in eden, the lie: less than god. no! god!!!!!!!! #noseparation hahahaha!!!!so awesome.you look at jesus, he's so beautiful. he looks at you & sees him in you-form. loved well or not, awakened to self or not. whatever you did for the least, you did 4 me he said, bc it is him. ya baby!! haha do unto others as you would do unto yourself, bc... it is. lolllll. what others? christ is all and in all. the great i aaaammmm!!!!yes youuuuuuuuuuuuu!!!     #sherelucas"
645,80730,"all of you who follow me, a big thank you, you are the only ones i have to share with, plus one friend. my whole family is pro lockdown and pro martial law ( i'm in quebec chinada) it is comforting to know some people have ears to listen. bless you all and be safe. ps: avoid quebec at all costs lol :)"
651,6600519,cnn s scott jennings exposes democrats  tax confusion in viral debate charlie kirk applauds mike waltz s exit from national security role: a shift toward america-first foreign rubio reveals biden-era  disinformation dossiers  targeting americans   claims trump official was rand paul joins democrats in failed attempt to kill trump s tariffs   vp jd vance breaks senate senator john kennedy slams aoc with sharp insults: claims she s the real leader of the  trump s patience is wearing thin : european leader issues stark warning to putin after private rfk jr. sparks controversy: says chemtrails are real and tied to darpa not a massive conspiracy shock move: house democrat files impeachment charges against trump    tyranny must be trump declares tariffs could eliminate income taxes for millions:  a bonanza for american trump urges gop to stand strong against leftist town hall disruptors:  expose their trump slams adam schiff in explosive auto pen scandal:  biden knew illegal immigrant arrested after robbery of dhs secretary kristi noem s purse in pam bondi drops bombshell: journalists behind government leaks no longer protected under new doj democrats in crisis: ex-clinton pollster exposes why even media s anti-trump attacks can t save massive scandal explodes: new york hospital chairman fired after shocking fbi probe and brazen mtg explodes on  do-nothing  republicans:  we were elected to enact trump s america first judge who blocked trump s sanctuary city crackdown exposed for massive democratic party new world economic forum leader sparks outrage: peter brabeck s water control views raise fox news shock poll shows trump approval rating slipping supporters blame media ex- disinformation czar  nina jankowicz slams u.s. democracy while speaking in
658,2237218,"@diencicrimefamily that's a dude... we just keep losing icons this i m watching this video short and i m thinking, i d buy both for the i d fight here...all night i like watching foreign films because it reinforces that i have nice teeth... never forget the biden administration issued a shoot to kill order when they raided president trump s florida residence. let the deportations  remember i posted this"
665,146604,"wow. top lady cop is saying the white woman sucker punched by a black man had it coming. wants the worldstar style video suppressed. obama wisdom. father is not enough. young boys need gay role models. diversity in cincininatti. same behavior @douglassmackey it's really something that your case, biden doj assigned us attorney(s) to it. indicted you. federal judge did not throw the case out after a preliminary hearing. you were convicted by the court. judge then lectured you about democracy. doj issued a gloating press release on your conviction. i'm glad the appeal finally worked out, but man that was really incredible. i think if kamala had won, you'd probably be in prison and that really is not how the system is supposed to work."
670,3295293,      things we didn't know we couldn't live without!        take a peek || enjoy || please share the link!     proceeds help to fund our 'food4ferals' program!       [[cdc vaxx ingredients list]]     #share     the united states has slowly devolved into a 2 party political system of #traitors & #patriots :merica:
671,6068753,"  just a blessedly broken, beautifully imperfect girl living by the grace of god while trying to scatter seeds in cyberspace for my savior's glory.  wondrously wedded to my own husbeast  #christcrew #tradwaifu #gothlingofgab...Does the World call you a monster?mayhap they put it another way-authoritarian, antivaxxer, ageist, boomer, bigot, bitch, beast, brainwashed, breeder, bum, christian, christmas cake, climate change denier, clown, clueless, colonizer, conservative, conspirator, conquerer, coward, cracker, crazy, cultist, degenerate, devil, dinosaur, deplorable, dissenter, enabler, entitled, evil, evangel!cal, faggot, fascist, fatphobe, feminine, freak, glowie, goy, gramps, halfbreed, hippie, homophobe, hater, heathen, hitler, ignorant, incel, indoctrinated, indoctrinator, infidel, insurgent, jew, judgemental, karen, ken, killer, kike, kink shamer, liar, liberal, loser, lowlife, man, manipulator, masculine, mentally ill, millenial, misandrist, misogynist, mudblood, mudshark, nazi, nationalist, nigger, noegg, npc, oligarchist, oppressor, pagan, patriot, patriarchal, pickme, plague rat, puppet, pureblood, pur!tanical, pussy, racist, radical, retard, right wing, science denier, selfish, sexist, sick, slave, slut shamer, snowflake, stahm, stupid, supremacist, terrorist, thot, transphobe, toxic, troll, uneducated, villain, woman, weeb, wignat, white, zoomer, or even xenophobe?   or perhaps there's other psuedo hurty words i've missed on this list, no matter...WHATEVER they call you, i'm not afraid of you. i'm willing to learn and hear from your journey if you'd like to, respectfully, share it with me. i've no interest in abiding in an echo chamber, so i seek out glimmers of light wherever i may catch them; even if that's in unconventional, unlikeable, unorthodox, or uncomfortable places  And the light shines on in the darkness, and the darkness has not overcome it  >this page is for personal fair use only<   aesthetics posted are *not* mine unless noted    Follows/engagement/interactions do NOT =endorsements!!!  n0 reeing politicks or qope please   ~kb Modern Life's a glitch-and then you die;forever or never.Don't let your soul standby . . .~KBDo not be afraid of those who kill the body but cannot kill the soul. Instead, fear the One who is able to destroy both soul and body in hell. If you have no desire to worship the Lord, choose today whom you will worship, whether it be the gods whom your ancestors worshiped beyond the flood, or the gods of those in whose land you are living; but I and my family will worship the Lord.Matthew 10:28 Joshua 24:15  Praise the Lord, O my soul! With all that is within me, praise His holy name! Praise the Lord, O my soul! And forget not all His benefits He is the one who forgives all your sins, who heals all your diseases, who delivers your life from the Pit, who crowns you with His loyal love and compassion, who satisfies your life with good things, so your youth is renewed like an eagle s.The Lord does what is fair, and executes justice for all the oppressed. The Lord revealed His faithful acts to Moses, His deeds to the Israelites. The Lord is compassionate and merciful; He is patient and demonstrates great loyal love. He does not always accuse, and does not stay angry. He does not deal with us as our sins deserve; He does not repay us as our misdeeds deserve. For as the skies are high above the earth, so His loyal love towers over His faithful followers. As far as the eastern horizon is from the west, so He removes the guilt of our rebellious actions from us. As a father has compassion on his children, so the Lord has compassion on His faithful followers.For He Himself knows our form; He remembers that we are but dust.A person s life is like grass. Like a flower in the field it flourishes, but when the hot wind blows by, it disappears, and one can no longer even spot the place where it once grew. But the Lord continually shows loyal love to His faithful followers, and is faithful to their descendants, to those who keep His covenant, who are careful to obey His commands.The Lord has established His throne in heaven; His kingdom extends over everything.Praise the Lord, you angels of His, you powerful warriors who carry out His decrees and obey His orders! Praise the Lord, all you warriors of His, you servants of His who carry out His desires!Praise the Lord, all that He has made, in all the regions of His kingdom! Praise the Lord, O my soul!~Psalm 103~          #belle #angel #artimitateslife #anime"
674,517116," louis farrakhan calls for separate state for black americans, says that s  what god iraqi officials sentence woman to death by beating, for attempting to take her own grooooaaaan... ah, hell... it's time to make some heads explode... 5th grade teacher calmly shuts down loony trans activists:  you re just making it that's embarrassing, getting your ass beat by a 12 year old bad day?? ...'nother day in paradise.   like all dictators propped up by us intelligence agencies, zelensky now has an uprising on his he who average age of american cars hits record your terms are acceptable:  a professor at the university asked his students the following question:- everything that exists was created by god?one student bravely answered:- yes, created by god.- did god create everything? - a professor asked. yes, sir,  replied the student.the professor asked :- if god created everything, then god created evil, since it exists. and according to the principle that our deeds define ourselves, then god is evil.the student became silent after hearing such an answer. the professor was very pleased with himself. he boasted to students for proving once again that faith in god is a myth.another student raised his hand and said:- can i ask you a question, professor?""of course,"" replied the professor.a student got up and asked:- professor, is cold a thing?- what kind of question? of course it exists. have you ever been cold?students laughed at the young man's question. the young man answered:- actually, sir, cold doesn't exist. according to the laws of physics, what we consider cold is actually the absence of heat. a person or object can be studied on whether it has or transmits energy.absolute zero (-460 degrees fahrenheit) is a complete absence of heat. all matter becomes inert and unable to react at this temperature. cold does not exist. we created this word to describe what we feel in the absence of heat.a student continued:- professor, does darkness exist?  of course it exists.- you're wrong again, sir. darkness also does not exist. darkness is actually the absence of light. we can study the light but not the darkness. we can use newton's prism to spread white light across multiple colors and explore the different wavelengths of each color. you can't measure darkness. a simple ray of light can break into the world of darkness and illuminate it. how can you tell how dark a certain space is? you measure how much light is presented. isn't it so? darkness is a term man uses to describe what happens in the absence of light.in the end, the young man asked the professor:- sir, does evil exist?this time it was uncertain, the professor answered:- of course, as i said before. we see him every day. cruelty, numerous crimes and violence throughout the world. these examples are nothing but a manifestation of evil.to this, the student answered:- evil does not exist, sir, or at least it does not exist for itself. evil is simply the absence of god. it is like darkness and cold a man-made word to describe the absence of god. god did not create evil. evil is not faith or love, which exist as light and warmth. evil is the result of the absence of divine love in the human heart. it s the kind of cold that comes when there is no heat, or the kind of darkness that comes when there s no light.the student's name was albert einstein."
681,2031616,"  patriots: we live in a dark period of american history   evil abounds and injustice is rampant. it is time to take a stand before our heritage is lost.join me for a special civics maximus seminar: democracy v republic on june 23rd-24th - part 1 in my american history series. email roxiebalboa1@gmail.com for more information on my upcoming 2023-24 seminar series.if you have financial or time constraint issues, please dm @roxie_balboa and she will make it work. ~@maximus_4evr  watch trailer here"
682,215806," of all tyrannies, a tyranny sincerely exercised for the good of its victims may be the most oppressive. it would be better to live under robber barons than under omnipotent moral busybodies. the robber baron's cruelty may sometimes sleep, his cupidity may at some point be satiated; but those who torment us for our own good will torment us without end for they do so with the approval of their own conscience. they may be more likely to go to heaven yet at the same time likelier to make a hell of earth. this very kindness stings with intolerable insult. to be ""cured"" against one's will and cured of states which we may not regard as disease is to be put on a level of those who have not yet reached the age of reason or those who never will; to be classed with infants, imbeciles, and domestic animals. c.s. lewis"
684,2038180,"god weeps when people kill one another. i don't care what your sexuality is, nor what your religion or race is. if you kill one another for any reason, other than self defense, then you can't claim you're a ""decent human being"".#changemymind #godhavemercy #ripjohnredcorn americans were warned islam is coming. they just laughed and insisted they ""weren't tired of winning"" or that their ""constitution"" will stop islam from ever ""stepping foot on american soil"".yet here we are, roughly 8 years later...and islam didn't just ""stepped foot on american soil"", they've literally set up shop. and this ""constitution"" didn't do jack about it. (by an astounding coincidence, neither did this ""militia"" that people kept swearing up and down would ""rise up"" should america ever fall to evil.)#falseprophets #wolvesinsheepsclothing #cucked #brainwashed #hypocrites #headsuptheirarses #godhavemercy #smh its a shame epstein didn't have some kind of prototype fighter...cause if he did, the warthunder forums would've had his list leaked years and years ago in an instant.#justsaying #warthunder #governmentleaks how much you wanna bet newsom wins reelection? remember how people celebrated larry elder's ""win"" 6 months prior to the election being held? remember how quickly he conceded defeat and was never heard from ever again?#pepperidgefarmsremembers #smh #godhavemercy most americans will view him as a hero...sadly, far right wingers will still spit on him and call him racial slurs, then complain when the ""loony left"" accuses them of being racist.#smh #hypocrites #headsuptheirarses #thankyouderrickperry it'd be ironic if the cubs and bears go on to win the world series and super bowl, now that a chicago native is:"
685,5483253,"a big election year brings big opportunity - could you use an income influx? why not make money while having a great time working, attending community events, and meeting fellow patriots?! introducing our new reseller program... sell trump stuff a turnkey solution designed for profit #makemoney #sell #trump #clothing #flags #trump2024 #maga #income #opportunity #turnkey #patriot #retail #business #profit shop on-site at today's trump rally (thurs., nov. 2nd). we are set up with choice merchandise at 21902 tomball pkwy, houston, texas 77070. shop before, during, and after the event! #findtrumpguy #trump #rally #houston #tx trump to deliver remarks today, mon., oct. 23rd, in derry, new hampshire, at 3:00 pm (est) - watch the rsbn livestream . . . . . #trump #rsbn #derry #nh #newhampshire #trump2024 #maga arlington, tx: patriot eventwho: freedom-loving patriotswhat: ""we will not be silenced"" flag wave to express our god-given and 1st amendment rights to freedom of speech and expressionwhere: 4601 s. cooper st., arlington, tx 76017when: sat.-sun., oct. 21-22 (11 am-3 pm)why: the more our rights are assaulted, the more we should express them, as they are unalienable. flags out, patriots.#flag #wave #patriot #event #arlington #tx #freedom #flagwave #texastodo #dfw #dallas #metroplex #events #weekendvibes #trump2024"
686,3279118,"here's last night picture of the ""super blood moon"" in full eclipse! this picture is unedited except for cropping. president trump is an icon of what it is to be american! he is a legend in his own time! i'm sure this guy is a patriot!i play this on my system on the weekends so my neighbors can here it!#pissedoff#auditamerica"
688,2284502,"""you're borrowing energy-and accumulating a metabolic debt.""in other words, burning the candle at both ends! bongino:  i ll never be the same...shocked me to my core by m dowlingdemocrats invite unvetted people from around the world into our country and don t want to lose a one. so, they fight from child rapists and traffickers, murderers, liars, thieves. they want to empty prisons. they promote some of the weirdest, most despicable people and those people run for office and become their leaders.are republicans any bargain? no, but they are the best we have right new jimmy hoffa murder theory:they claimed hoffa was whacked by late detroit mobster anthony  tony pal  palazzolo   and the body ground up in a sausage grinder at the former detroit sausage company palazzolo used for his operations.the remaining pieces were then dumped in an incinerator of a mob-owned waste disposal business in nearby hamtramck, mich., that was destroyed in an arson fire eight months later, the trio claimed. the site is now part of a local jail complex.other popular theories about hoffa s demise include: a duty to certify an election is not  ministerial, non-discretionary the following case histories (not comprehensive) support a nevada public officials  right to vote their conscience, emphasis on local elections:i.  the state district court denied the petition, but the nevada supreme court reversed, holding that voting is protected speech.  nevada commission on ethics v. carrigan, 564 u.s. 117 (2011). mr. carrigan was a sparks city councilman, concerned about a potential conflict of interest, whose case set legal precedent applicable today.ii.  the act must fall as local and special legislation prohibited by nev.const. art. 4,   20.  clark cnty. v. city of las vegas, 94 nev. 74, 574 p.2d 1013, 1014 (1978). the court recognized and affirmed that local rights in elections cannot be abridged pursuant to nev. const. art. 4,   20.iii.  (t)he county board is bound to consider the interests of all of its citizens while the local governing body has a like obligation to the citizenry of the municipality alone. no man, much less a public fiduciary, can sit on both sides of a bargaining table. he cannot in one capacity pass with undivided loyalty upon proposals he advances in his other role.  clark cnty. v. city of las vegas, 92 nev. 323, 550 p.2d 779 (citing mcdonough v. roach, 35 n.j. 153, 171 a.2d 307 at 309-310 (1961).iv.  and if there are other, reasonable ways to achieve those goals with a lesser burden on constitutionally protected activity, a state may not choose the way of greater interference. if it acts at all, it must choose  less drastic means.   dunn v. blumstein, 405 u.s. at 343, (quoting shelton v. tucker, 364 u.s. 479 (1960).v.  constitutional rights would be of little value if they could be indirectly denied.  dunn v. blumstein, 405 u.s. at 341, (quoting harman v. forssenius, 380 u.s. 528, 540 (1965).vi.  [n]o bright line separates permissible election-related regulation from unconstitutional infringements.  timmons v. twin cities area new party, 520 u.s. 351, 359, 117 s.ct. 1364, 137 l.ed.2d 589 (1997).vii.  if a government fails to accurately identify and record a voter s choice, it has failed to carry out the fundamental transaction which sustains our representative democracy.  state of n.m. ex rel. league of women voters v. herrera, 145 n.m. 563, 203 p.3d 94 (2009).#stopthesteal #electionintegrity"
691,3201379,"@joelmckendry ground positioning system. everything is done by data towers. that s why when you re in very remote places, your phone doesn t work- there s no towers close enough with a line of sight. can t get data in the mountains, deep valley s, very rural areas, in the ocean. if there really were tens of thousands of flying tuna cans that are just magically able to perpetually float hundreds of miles above the ball earth, you d always have service."
692,2221543,"as to what point inclusion has to do with vote maps:- mastering point inclusion leads to... - mastering line inclusion leads to... - mastering polygon intersections leads to... - mastering interpolation leads to ... - automated simplification leads to ... - fully automated precinct-level pipeline of the entire usa zoomable at every level with joeisdone-style data analytics. computational geometry learning journey blog: this one is a small update pushed to . click the ""point inclusion test"" checkbox to toggle. as you observe the dot moving across the screen, you will note that the containing polygon / precinct within it will light up. this change does a simple test of whether a given point is inside a polygon. you'd think it'd require complex trigonometry, but nope. all you have to do is move the point from one direction to another and count the number of line segments that it passes on the way. if it's passed an odd number of segments, then it's inside the polygon. if it's passed an even number, it's outside the polygon. kinda weird how some math is greatly simplified by algorithms and vice-versa. just one of those small but important stepping stones to the final finished vision. buckle up for a wild conspiracy-meets-data science post. something nagged me about steve schmidt s tweet earlier (attached).just now, i finally realized why.there s a technique called sentiment analysis used to automatically mine contextual information. the idea behind sentiment analysis is you start with a group of words (dictionary) with known sentiment. for example: let s say that you start with happy, celebration, party as your dictionary and they are marked as having  positive  sentiment. you can discover more words of positive sentiment by finding words which are uniquely associated with these particular dictionary words. so birthday, cake, joy get  discovered  and are marked as having positive sentiment as well. it s used a lot in automatic moderation. well, a couple of years ago, i tried to use sentiment analysis to figure out at an algorithmic level which  side  politically is kinder or meaner. what i found was that conservatives were  meaner  so to speak, but many mean leftist tweets, particularly from the bluechecks, evaded the algorithm. i didn t think anything of it except that sentiment analysis is imperfect, and moved on. but thinking of schmidt s tweet, it occurred to me that this may not be accidental. look at the tweet wording itself. almost every word in it is  positive.  (fight might be an exception, but is used in equally positive/negative contexts.). it would max out the sentiment analysis algorithms and declare steve schmidt as a kind, loving, and caring person. and yet we all know this is one of the meanest and scariest tweets ever. he s literally threatening a business at every level for the sin of being apolitical. we speak of double standards, but maybe it really is that leftists craft their talking points to dodge sentiment analysis algorithms, and the rest of them subconsciously pick up on it. it could even have implications for, say, fbi/cia automated monitoring and why they seem to never pick up on threats from the left. @theepochtimes @gatewaypundit @fosco"
701,2067393,"our rights are given by god. our rights are guaranteed by god. - freedom in christ. there is no higher authority than god, so that is all we need. but, if there are those who need more. . .our rights are also supported and upheld by the constitution. - life, liberty, and the pursuit of happiness. our rights are not, nor will they ever be, given by: presidentsgovernorsemployershealth care providersmedical authorities (cdc, fda, fauci)the public health departments city councilsschool boardsuniversity leadersbusinessesfamily or friendsand last but not least. . . a ""vaccine"". mandates are not law. laws that violate conscience must not be followed. the only authority that is a qualifier of my freedom is god himself. and he has declared me free. for those of you feeling discouraged and fearful. i have good news. nothing that we are experiencing is a surprise to our god. he already has this covered. we need only sit back and watch him work. trust him. there is literally nothing he can't do. in my life and 28-year marriage, there have been many times where i was afraid. many times i thought we were down for the count. but not once has god left us stranded. he has been faithful and kept every single promise. he has healed every sickness and wound, emotional or otherwise. he has moved mountains to provide for our needs. he has placed us in positions that we could have never gotten to on our own. he has worked countless miracles for just my little family. i know he has for others and will continue to do so. god does not change. he has got this. read psalm 37 and trust him. love to all of you."
716,2278659,"there's nothing brave about caving to pressure and making a decision in order to appease others. the real heroes are those brave enough to stick with their convictions when the pressure is on. nobody elected the cdc. nobody elected the who. nobody elected dr. fauci or bill gates. nobody elected joe biden. ignore at will.   thanks to trump, tens of millions of americans are now awake and beginning to understand the depth of corruption and evil that runs our government. the only people in this country who need to be ""deprogrammed"" are the ones who are still wearing a mask for a virus with a 99% survival rate."
