,account_id,content
740,1150330,"recenter your ascension with guidance from the pleiadian collectiveexperience profound inner alignment and energetic balance through higher dimensional guidance in this powerful message of spiritual mira of the pleiadian high council | ascension guidancemira of the pleiadian high council shares loving ascension guidance for navigating earth s energy shifts, body adaptations, and raising your message from lumina: embracing the light of creationlumina shares a powerful message about embracing the creator s light within you, awakening your soul, and remembering your divine origin and co-creator a message from apollo: the adventure of consciousnessexplore the journey of awareness and inner discovery with insights from apollo s timeless august 2025 card: rejecting emotionexplore how embracing hidden fears and emotional shadows can unlock profound inner freedom and pave the way to higher states of awareness and universal august 2025 card: rejecting emotionexplore how embracing hidden fears and emotional shadows can unlock profound inner freedom and pave the way to higher states of awareness and universal personal will vs divine will guide by sanhiadiscover how to distinguish divine will from personal will, release pain, and embrace unconditional love in this inspiring dialogue with archangel gabrielle: freeing yourself from resistancerelease inner blocks and align with divine flow as archangel gabrielle guides you to surrender resistance and embrace your true spiritual the sacred path of awakening: a message from windwalkerexperience profound guidance and spiritual insights to ignite your inner journey toward higher consciousness and the season of lammascelebrate lammas, also known as lughnasadh, from august 1st to september 30th in the northern hemisphere. discover its significance as the midpoint between midsummer and lughnasadh meditationexperience deep relaxation and seasonal renewal with this guided meditation honoring the ancient celtic harvest lammascelebrate lammas on august 1st, also known as lughnasadh and the first harvest festival. a time for thanksgiving, marking summer's peak and the start of harvest red raspberryexplore the healing powers and ancient symbolism of red raspberry from july 23 to august 22. embrace gratitude, protection, and feminine lughnasadh (lammas) - the celtic harvest festivaldiscover the celtic harvest festival of lughnasadh on august 1st, honoring the irish god lugh. explore its names in ireland, scotland, and the isle of lugh - celtic god of the sundiscover lugh, the highly celebrated celtic deity, known through song, myth, and legend. explore his impact on towns, books, and the lughnasadh lammas by the hedgewitchdiscover the significance of lammas on august 1st, marking summer's end and fall's start. learn about this medieval christian holiday and its august 2025 astrology insights: making the most of shifting energynavigate august 2025 with cosmic clarity. learn how planetary shifts influence your growth, emotions, and decision-making during this powerful galactic family of light: surf the flow of energy through inner stillnessawaken your true essence by embracing inner calm. align with cosmic energy streams and unlock spiritual clarity through the still point standing in your soul s full voltageembrace your inner radiance and embody divine power with authenticity, courage, and clarity on your path of spiritual"
742,3459002,"he the pearly gates will open (note: june celebrates pearls as a birthstone) he the pearly gates will open, lyrics and story, by frederick a. blom, 1917. info gemstones of the bible, pearls. pearls are celebrated by the gem institute as a june birthstone. the twelve pearly gates of the heavenly jerusalem are mentioned in revelation 21:21. info gemstones of the bible, ""pearl"", and the month of june. (note: pearl is not found on the breastplate of the high priest but is mentioned in scripture. pearl info the month of ""june"" fun facts as reported by almanac  gemstones of the bible: revelation 21 vs. 19 - 21. anistropic vs. isotropic (light refractive) 12 foundation stones of the new jerusalem info (the stones ""cry""stal out) gemstones of the bible. in particular, those on the breastplate of the high priest and those that are of the twelve foundation stones of the new jerusalem having unique light refractive qualities. info gemstones of the bible: ruby, a gemstone celebrated as a birthstone for july. isotropic vs. anisotropic gems. re: light. the stones ""cry""stal out. info @   scuttle"". a prophetic gift from the lord?! someone gifted me a bouquet of ""apple blossom"" branches, sunflower and wildflower seeds and floral gardening gloves with matching floral gardening tools in a ""coal scuttle"" for easter on the evening of april 19, 2025. i've never seen or heard of a coal scuttle or coal bucket before. it is stunning and quite a conversation piece. it has been painted inside and out in pastels. inside is pastel baby blue with bronze scallops. the outside has splashes of pastel purples, greens, blues, greys and ""yellow roses"" are prominent. very english, french or dutch and refined, imho. am sharing as this as a unique gift idea for upcoming mothers day, memorial day or spring/summer, etc. my passover, resurrection day, easter, ""metal"" basket received is similar in shape, but much more beautiful, as seen"
744,2026521,"no tornadoes today, so i got to enjoy a full bowl of shepherd's pie in my peterson sh squire at a leisurely pace... ... so then i invoked the blessing of cob tuesday to banish the storm, and after it abated i returned to the porch to enjoy some boswell's honey roast in my mm bent diplomat. so, this evening started with some my mix 965 in my peterson 999 silver mount, but then a tornado chased me off the porch... peter stokkebye english luxury in my peterson 302 system spigot. thank you, @ejlouieb for the recommendation. tonight was my first experience with mac baren mixture (scottish blend), purchased back in march, in my peterson 314. first of all, i fail to see how this is categorized as an aromatic. it's much more akin to a straight virginia/virginia blend to me. reminded me somewhat of ps402 luxury twist flake. thus, it was enjoyable, if not particularly memorable. not sure if there's a reason for me to order more of it. curious to hear y'all's take on it... ... and finished off the evening with some nw trek in my peterson 2025 spd 127. cut grass most of the day, then watered the garden against this new round of heat/no rain. went to saturday evening mass, then retired to the porch with my bride and some presbyterian stoked in my peterson sherlock holmes deerstalker... kramer's father dempsey in my peterson 301 system spigot. i recently saw fr. dempsey rated the #1 top selling english blend by while i like it, i can't say i like it as much as shepherd's pie or northwoods (neither would be included in sp's rating, as they don't carry them). i would also put it behind abs and mm965 and even my aged presbyterian. that may change with age on the fr. dempsey... i got it back in january, so it's not even 6 months old yet. a couple of questions for the group... filter/bowl screens- do you use them or not. i've always used them. someone told me they were a must back in my initial foray into the way of the pipe, and i've used them in every pipe since. besides the obvious reduction in payload, am i giving up anything by using them? churchwardens- who makes a generous handful of a churchwarden pipe? peterson is my favorite, almost exclusive pipe brand (due in large part to my penchant for system engineering and p-lip bits), but their churchwardens tend to be quite dainty. i do like the look of the macqueen tolkein-style pipes, but was wondering if there a better options out there? old faithful... my '24 spd 303 peterson, packed with some old toby... two days of nice weather in a row? unheard of! maybe if it dries out another day or so i'll be able to dig potatoes and cut some grass. in the meantime, i'll enjoy some presbyterian in my peterson sh deerstalker... the brutal heat and humidity has finally broken. what better way to celebrate than some northwoods in my 2024 peterson poy? another belated entry... i have to do something about that. blackberry rum cake, by ye old tobacco shoppe of savannah, ga in my mm bent boone. happy belated cob tuesday! neglected my evening post yet again. the size of the pour should tell you what kind of day it was, lol. ps400- luxury navy flake- in my peterson kildare silver-mount 999. still not caring for the lnf nearly as much as the ps402/ltf. made breakfast, went to church, replaced a pool filter hose, taught a couple of young men a basic pistol class, made dinner on the blackstone and sweat thru my clothes 2 or 3 times in the process of it all. kicked back w/ some arango balkan supreme in my peterson system 314, accompanied by some nice tequila anejo. man this stuff is smooth...... and the tequila is nice, too. forgot to post last evening's pic... kramer's fr. dempsey in my peterson 301 system spigot."
746,289782,"i'm sincerely tired of pessimism, doom, and gloom. while it is correct to share stories of the things going wrong in the world, so we have a fully informed and sober view of our current reality, it's important for us to also uplift each other and remind ourselves that in the end, we will win.deo patri sit gloria."
748,2528826,"@ran @17saintgermain17 anyone will be able to see this for what it is when coming back from your frivolous quote, repost attempts in an attempt to get away from this thread. it's okay mate, you stuffed up and thought i was the original poster. it happens, move on and learn from your mistakes. you're actually acting exactly like the people that you supposedly detest. hrmmm."
751,6709401,"yesterday i was herediocesan sanctuary of saint michael the archangel at minoritescatania, italy good morning yesterday, capatoast, catania, italy lyrics: the one and onlyi'm alone in my house while i'm dancinglucy in the sky with diamonds playing in the backgroundfor the psychedeliamy eyes are still shining, i'm listening to myself so muchi'm crying, i'm crying without any regretwithout throwing myself away (oh)it's been three days since i slept alone in my houseand i only have a shred of imagination lefti still hear your voice like an echo in the distanceand i'd like to be alone, but i feel thatthat something inside me has brokenthat kills me and then hugs me, stupidthat i loved you like crazy, the only oneone more summer will come, and again, and againi'll drive crying alone in the toyotayes, but with the stereo blasting, ah, ah, ah-ahi loved you like crazy, the only one, ah-ah-ah, ahi've been waiting for you all my life and i don't expect anything elsei know that you're a little not even you know itand maybe i'm going crazyfor psychology (oh)it's been three days since i slept alone in my houseand i only have a shred of imagination lefti still hear your voice like an echo in the distanceand i'd like to be alone, but i feelthat something inside me has brokenthat kills me and then hugs me, stupidthat i loved you like crazy, the only oneanother summer will come, and again, and againi'll drive crying alone in the toyotayes, but with the stereo blasting, ah, ah, ah-ahi loved you like crazy, the only one, ah-ah-ah, ahand you walk awaydarkness falls among the artificial lightsi know that sooner or later it will passi've learned how to do ite-e-e-e-e another summer will come, and again, and againi'll drive crying alone in the toyotayes, but with the stereo blasting, ah, ah, ah-ahi loved you like crazy, the only one, ah-ah-ah, ahah-ah-ahthe only one, ah-ah-ah, friday       yesterday i was here...basilica and sanctuary of mary annunciation of carmel catania, italy i'm publishing some excerpts from the bible, vignettes introducing each of the 73 books of the bible. you can find them all on my truth profile.good evening      "
752,1713040,"gracias dios por este di a maravilloso, me ensen aste muchas cosas que espero atesorar por siempre, gracias por cuidar a mi familia y mis seres queridos. y le ruego que tenga misericordia de todas esas almas que esta n absorbidas por el mal. permitame man ana tener otra oportunidad de alabar su nombre. se lo ruego humildemente en el nombre de nuestro salvador jesucristo amen."
756,1716179,        2025 6 3  20 18                 3      33.3       132.2              m4.2           2025 6 3  22 18                3      41.7       143.6              m5.2             2025/ 6/ 3 13:09        600km/              (cx)         #                             nst         (       )                   2024 3      6               2025/ 6/ 1 11:58         2025 7 31  2 38                   1      41.2       139.0              m4.2           2025 7 31  1 42                    1      29.3       129.5              m2.3           2025 7 30  16 24                   1      44.4       149.0              m5.0           2025 7 30  16 15                    1      42.8       146.6              m4.4           2025 7 30  16 4                 1      40.3       142.5              m3.9           2025 7 30  15 17                    2      29.4       129.5              m2.9             2025/ 7/30 12:25         (                     )                    2025 7 30  8 25                       2      52.2       160.0              m8.0           2025 7 30  5 53                    1      29.3       129.5              m2.4           2025 7 30  4 0                   1      34.1       135.3              m2.8           2025 7 30  3 59                  2      36.2       140.1              m3.9           2025 7 30  3 16                1      34.7       136.6              m2.8  
762,939114,"what would being debt free mean to you? i would appreciate it if you would take my poll. to learn about how you could be debt free in 1/3 to 1/2 the normal time, go to to find out more!"
763,2319985,"@dadrian96 have a wonderful day. @jeffebersole2 happy belated birthday jeff. many people take opiates for pain relief. from experience (broke my back and ended up with multiple surgeries) it makes the pain worse, destroys the nervous system and causes frontal lobe damage. in turn causing tremendous mental stress.this is worth trying to relieve pain naturally. willow bark is also an excellent alternative to tylenol."
765,3016619,"under the advice of legal counsel, i declare that the entire content and attachments of any and all of my posts are for the purposes of personal entertainment only, and that i do not vouch for the veracity of the content. furthermore, i in no way waive any and all of my rights as a free citizen of the world to any individual, group, agency, government or any other entity, and that the use of any content posted by me for any purpose other than personal entertainment is not granted, and i have not produced any of the content. all content posted to this site has been collected from this and other websites that have a minimum age requirement of 18 years of age.in addition: my disclaimer: warning: all individuals and/or institutions, including local, state, federal, and international law enforcement agencies using this or any adult friend finder site or its associated sites for projects and or investigations. you do not have my permission to use any of my profile information, pictures, videos, blogs, or stories in any form or forum both current and future. if you have, or it will be considered a violation of my privacy and will be subject to legal action. all images, unless otherwise noted, were taken from the internet and are assumed to be in the public domain.(i suggest the rest of you post this notice too)"
770,3702843,"not much going on here. i have been listening to several of grace livingston hill s books on librivox, and it s been fun. some books i must have read several times because i pretty much remembered all the main plot points. others i think i only read once, because i remembered only the title, really. if anyone is still on here, tell me which are your favorite books of hers?"
772,5992262,"avocado, caprese with creamy balsamic dressing autumn spiced coffee macaroni & affogato tropical yogurt frozen bacon & sweet potato biscuits with hot pepper honey avocado, blue cheese apple,brown butter crumble with caramel sauce berry avocado, cottage cheese peanut butter, banana fudge chocolate, cherry mexican, chocolate smoothie pineapple crunchy gluten free baked potato peaches & cream smoothie sweet, savory yogurt almond frozen yogurt snack carrot"
776,5853611,"   russian chief designer vladimir solovyov has announced that the first russian cosmonaut may land on the moon between 2031 and 2040.this stage of lunar exploration will include piloted expeditions, including the initial landing, and geological research.the construction of the lunar base is scheduled for the period from 2041 to 2050. oy vey, how dare you restrict my pedophilic content ? feel free to join my telegram channel, i post good and reliable information regarding history, religion and geopolitics and more !"
780,4869042,"cosmic messages arrive for these 4 zodiac signs in the final days of a sacred window opens as venus enters cancer: five signs are called to love with truth, tenderness, and inner venus in cancer brings quiet healing and soulful love to five zodiac on this buddhist holy day, every word and intention holds ten million times its usual    the wrestling world mourns a august 2025 brings emotional storms and healing mihaela ra dulescu pays tribute after the loss of her partner of 12 july 24 leo new moon: a spiritual reset through greece defends consumers with law to end atm withdrawal heavy metal legend ozzy osbourne passes away felix baumgartner dies instantly after suspected equipment these 6 foods could be silently wrecking your sleep every children today need stronger critical thinking than ever make your next bbq unforgettable with these smoky honey-glazed chicken drumsticks - simple and when life feels loud, the universe whispers. here's how to hear the signs it sends through dreams, nature, and a tragic crash in germany left a 7-year-old critically injured while playing after losing a leg to cruelty, a camel in pakistan takes her first steps even without putin, the war would go greece braces for 44 c heatwave this prince dies after 20 years in a"
781,4636559,"                                 never ever forget this!!!!          marines to the                              the mlb community was hit hard by the tragedy, with mlb pitcher and world series champ octavio dotel killed   as well as former mlb player tony blanco. former mlb all-star nelson cruz also confirmed his sister, nelsy cruz, the governor of the monte cristi province, was 2nd update: octavio dotel, longtime mlb pitcher, dead at 51 after dominican republic nightclub roof collapseupdate: ex-mlb star octavio dotel pulled alive from rubble of dominican republic nightclub roof collapse that killed at least"
786,6317346,  dirt road discussions protocol  pinned messagesivermectin protocol : danny's testimony/dosing chat: herxheimer response: herxing pic: hcq recipe : water : onion recipe : rinse : protocol : pine needle tea : filling capsules: removing liquid 1% injectable cap: 1.87% pastes & liquids: sure to listen to danny's testimony above. it's key to understanding the protocol!5.13.2023
789,410237,"whoever, owing allegiance to the united states, levies war against them or adheres to their enemies, giving them aid and comfort within the united states or elsewhere, is guilty of treason and shall suffer death, or shall be imprisoned not less than five years and fined under this title but not less than and shall be incapable of holding any office under the united states."
794,5822040,"seeing outside the boxwe ve heard the expression  thinking outside the box  throughout our lives.some people are blessed with the ability to do this all the time, some may never have this ability.having this ability does not allow the person to see outside the box which confines humanity, only to think outside those confines.now, imagine this.some have the ability to not only think outside the box, but, to also see outside those confines. the ability to look back at those still confined, from outside, looking back, to those still confined.to see so clearly what those confines are made of, the honest make up of that control. deceptions. lies. fear. hate. war. despair. anguish. greed. oppression....an honest soul would do everything in their power to help the ones nearest and dearest to them, to show them the truths, that you have the ability to see.sadly, when one does this, we have all been programmed by those in control, to think those with that ability, to see, have lost touch with reality.the really sad thing about this, the truth, is that we all have this ability, we just have to take the the leap of faith that we ve also heard of all our lives. encouragementencouragement can be a smile you give a stranger in passing, or a simple  morning  to someone you see every day.just a simple act of kindness, it can make all the difference in someone s day.imagine if every one of us reached out to just one person, every day, with a simple act of kindness that encourages others, to face the day with positivity...after all, it doesn t cost us anything to do so, and it can make a difference that is priceless to others."
797,3006816,"   another gold! check out a summer read that's free of woke trash and full of meaning. gold! thx again, yall.      ""truly epic!"" - r.c. penn, reader's favorite.      ""nearly hypnotic."" - lorehaven.      ""full of laughter and tears."" - maggie janaye, author of leaning #ebook #christianfiction #fantasy #sciencefiction"
798,5135532,"  save the date for sigma manila 2023!    19-22 july 2023 |   smx convention center manila  join us at sigma manila 2023 with our ceo ken berey and adviser donald lim, where the future of igaming and technology will be unveiled! this must-attend event gathers industry leaders, tech enthusiasts, and digital innovators from around the globe.  don't miss this incredible opportunity to network, gain valuable insights, and be part of the gaming and tech revolution#sigmamanila2023 #igaminginnovation #digitaltransformation #techrevolution #igaming here are the latest news and trends at #blockchaintoday korea.young geniuses: kids master nft phishing for roblox fashion summer internship takes off: unleashing web3 digital bank of the philippines achieves remarkable milestone of 1 million expands in dubai with regulatory unleashes crypto power: send and receive with payment revolutionizes healthcare in brazil as hospital embraces digital and cristiano ronaldo team up for 'the goat' nft limits and card caps: westpac's bold moves shape australian spending police sound the alarm on telegram and bitcoin fueling drug fitburn - the ultimate fitness program designed for all levels.transform your body and elevate your fitness journey with fitburn - the ultimate fitness program designed for all levels.our expert trainers are committed to helping you achieve your fitness goals with personalized workout plans and nutrition guidance.whether you're looking to lose weight, build muscle, or simply improve your overall health, fitburn has everything you need to succeed.join our community of fitness enthusiasts today and start your journey to a stronger, healthier you.let's join and connect here for more   join tech investment show with their upcoming event in thailand  It s your time to challenge your limitation!   are you ready to show off your idea to the investor  .the application is open now!  period: 5 - 30 january 2023 link:  location: queen sirikit national convention center @hall 7 bangkok, thailand   date: 16-19 february 2023  time: 10:00 am - 7:00 pmfor greetings meemverse!meemverse is a decentralized 3d virtual environment accessible through web browsers and mapped as an mmorpg. it is the first multi-blockchain gaming metaverse that offers a play2enjoy, play2own and play4fun experience, avoiding the boring play2earn mechanism without sacrificing the important earning component. a sheer amount of collectibles awaits you, especially for those who join the project very early. meemverse as a term describes a gamefi experience with 3d avatars represented by non-fungible tokens as digital collectibles, and a strong #nft economy without abusing pay2win. land sales, non-fungible token income shares, and the project-owned utility token provide the basis for the governance of meemdao and incentive structure.#meme #meemverse #metaverse #dao"
801,1898763,"bien explique , non ? eh oui... les mamies d aujourd hui faisaient tourner les te tes dans les anne es 70 !        elles sortaient en mini-jupes sans craindre les agressions... c e tait chez nous, la france !   c e tait mon e poque, classe sans vulgarite . une vraie belle e poque.yes, indeed... today's grannies turned heads in the 70s!        they went out in miniskirts without fear of attack... that was our home, france!   that was my era, classy without vulgarity. a truly beautiful era. dr. william makis md protocol for cancer treatment  detailed dosage guide for ivermectin & fenbendazole in cancer therapy   including low to very high doses, real patient cases, and safety notes.ideal for patients with remission, aggressive cancer, or poor prognosis.  backed by clinical insights   personalized weight-based dosing  combine with liver/kidney function support  buy trusted ivermectin & fenbendazole online:  or @pharmacyinusa grace slick and rodney bingenheimer, 1967 remembering francoise dorle ac    1972, flight attendants are ready to welcome travelers aboard an air florida 707 flight. nena von schlebruggefor vogue (1958) veronica lake greta scacchi sweet susan cindy morgan la beaute  de margaux hemingway. carnaby street, london, 1960s. rita lee in a photoshoot with os mutantes, late 1960s mia farrow, 1968 roller skating in the 1970s that'll do nicely! happy sunday      he made a woman out of me  (live on the ed sullivan show) by bobbie gentry. happy birthday to bobbie gentry, who today turned 83 years old     lauren hutton downtown brattleboro, vermont.early 1960s. 1950s route des vacances. paris 1960 beautifully clear postcard of piccadilly circus by d. noble - john hinde studios, 1975. cocktail hour is beckoning... before she became wonder woman, lynda carter stole the nation's heart as miss world usa 1972.  il y a 35 ans ...la 2cv cesse ainsi de finitivement le 27 juillet 1990 a  16h30 a  l usine citroe n lusitania de mangualde au portugal avenue des champs-e lyse es paris 1963   guide des doses d'ivermectine - des parasites au cancer de la gale au cancer de stade 4, ce tableau re sume les dernie res utilisations non indique es sur l'e tiquette et approuve es.  connai tre le bon mg/kg pour chaque condition - cancer, covid, parasites, rosace e et plus. franc oise dorle ac and jean paul belmondo    in the 1970s, air canada installed a dance floor on the upper deck of its 747s letting passengers groove at 35,000 feet on transatlantic flights. parce qu ils n ont plus de fric! les restaurateurs affichent des prix de lirants.pas plus complique  que c a les journalopes de lci! la photo pour le dossier de candidature d'une certaine ava lavinia gardner, aux studio metro-goldwyn-mayer, en 1942. elle a alors 19 ans.extraordinaire. charlotte rampling, circa 1975.photo by terry o neill. natalie wood / production still from paul mazursky s bob & carol & ted & alice (1969) raquel welch is here!...heating things up as only raquel can. respirer l'air pur des montagnes     pour la 6e me anne e conse cutive, des renardeaux sont ne s entre les tombes du cimetie re du pe re lachaise        16.05.25les bonnes nouvelles e tant rares, celle-ci est particulie rement re jouissante! the good old days when mom jogged with us in 1981, marianne bachmeier shot the murderer of her 7-year-old daughter. klaus grabowski, a 35-year-old butcher who had already sexually assaulted 2 girls previously. bachmeier pulled out a beretta during his trial nd emptied 7 bullets into grabowski's body, killing him instantly. marianne was sentenced for murder to 6 years in prison, of which she served 3 and was released for good behavior.she shot him like 4-5 times and no one in the court tried to stop her while she was firing everyone waited for her to stop firing and then they just lowered her hand they didn't even take the gun from her at the very first moment. looks like the court was on her side.this badass of a mother, marianne didn t wait for karma. she was time and cost effective in delivering that karma... steve mcqueen and jacqueline bisset on the set of bullitt. 1968. gab rame toujours autant ce matin.la migration a e te  massive.l'arrive e des nouveaux gabeux est une excellente nouvelle.cependant, beaucoup ne sont pas aussi radicaux et de termine s que nous.restons authentiques et libres dans nos propos! franc oise dorle ac, 1960s"
806,90370,"in order to preserve our culture, legacy and our vision, i've decided to create rosales legacy group for my family. we'll ensure that people have access to what we write in a world where disagreements can get someone deplatformed and in order to preserve our culture, legacy and our vision, i've decided to create rosales legacy group for my family. we'll ensure that people have access to what we write in a world where disagreements can get someone deplatformed and"
809,2232733,"####################wwg1wga################### ""little black eagle, brother eagle, medicine wheel"" the aramaic lord s prayer-- transliteration by saadi neil douglas-klotz from the original aramaic spoken by jesusabwoon d bwashmayanethqadash shmakhteytey malkuthakhnehwey sebyanach aykanna d bwashmaya aph b arahhawvlan lachma d sunqanan yaomana.washboqlan khaubayn wakhtahayn aykana daph khnan shbwoqan l khayyabayn.wela tahlan l nesyunaela patzan min bisha.metol dilakhie malkutha wahayla wateshbukhta l ahlam almin.ameyn........o thou from whom comes the breath of life, which is present in all realms of vibration and light.let thy light/sound be experienced in my own  holy of holies. let your ideals and counsel rule.let your desire be, as in the universe (all that vibrates), so also on earth.give us bread (understanding/support) for our needs from day to day.loose the cords of mistakes binding us, as we release the strands we hold of others  faults.do not let surface things delude us.but free us from what holds us back from our true purpose.to you belongs the ruling will, the life and power to do, the song which beautifies all, from age to age it renews.amen (sealed in trust and faith.)"
810,3656858,"happy tuesday my die moldau friends ! i picked "" good "" from the today's theme. here's the young rascals on ed sullivan singing "" good lovin'   hello die moldaus !for today's theme of "" song titles that ask a question, "" i chose this one by one of my favorite vocalists in the band "" chicago. """" does anybody really know what time it is ? does anybody really care ? tickle your pickle sunday die moldau peeps !funny, the other day someone wanted to know what typ meant. of course, the person wasn't from this group or he would have known  @grikbrat post of a carla bonhoff song inspired me to share this tune from the same album. typ saturday die moldau friends !my husband was listening to this silly shel silverstein song, so i decided to share it here. hey there die moldauites !thanks to @cincyhuffster and everyone who voted for this theme. i've been gone most of the day, but wanted to add my contribution before retiring for the night.looks like we're on "" d, "" so i'm posting the eagles, "" desperado. "" hello die moldau friends !for today's theme, i thought a "" a day in the life, "" would be appropriate."" i read the news today oh boy about a lucky man who made the grade and though the news was rather sad well i just had to laugh i saw the photograph| he blew his mind out in a car he didn't notice that the lights had changed a crowd of people stood and stared they'd seen his face before nobody was really sure if he was from the house of lords. happy wednesday die moldauites !for today's "" insect "" theme, i'm posting a song from disney's "" summer magic. "" here's burl ives and jimmy mathers, who happens to be the younger brother of jerry from "" leave it to beaver "" fame, singing "" the ugly bug ball. """
817,4835816,"the trump company is not affiliated with, authorized by, or sponsor by donald j. trump for president inc. which is the principal campaign committee of president donald j. trump; the products sold by company are not licensed, introduced, or otherwise authorized or approved by president trump, his campaign or by any of its affiliates; and president trump s campaign committee does not receive any proceeds whatsoever from the trumped companies sales or activities."
818,1993939,"tried something different, and probably will never do it the original way again...so the grill turns out to be perfect and offers something unique, like i have a smoker in it, as well. was craving some chex mix, started smoking some hickory at about 250 degrees, add the mix prepared as usual. had a third pan for rotational pouring, and about 1.5 hours later is done.unique and savory, perfect with beer, lots of beer."
821,5088366,"get the mindset of winningremove   mark below for read the #motivationsunday #motivationmondays #motivationhindi #motivationalmonday #motivationalwednesday #motivationcoach #motivationalfriday #motivationalpic #motivationforlife #motivationthursday #motivationalquote #motivationfriday #motivationdaily #motivationalthought #motivationalspeaker #motivationthoughts #motivationnation #motivationaltalk #motivationalquotesoftheday #motivations #motivationalpost #motivationaltips #motivation101 #motivationpost #motivationmonday #motivation #leadership #leadership #success #leadershipdevelopment #success #leaders #leader #management #coaching #motivationalvideo #motivationalvibes #motivationalquoteoftheday #motivationalquotes #motivationalvideos #motivationalpage #motivationfitness #motivationalwords #motivationalposts #motivationatwork #motivationmindset #motivationalthoughts #motivationalcoach #motivationalstory #motivational #motivationeveryday #motivationquotes #motivationiskey #motivationalmondays #motivationwall #motivationoftheday #motivationmafia #motivationalminute #motivationspeaker #mindsethacks #mindfit #mindfulnesspractice #mindsetmastery #mindfullness #mindofmovement #successtory #successlife focus your mind - the most powerful motivational speechremove   mark below for the watching #motivationsunday #motivationmondays #motivationhindi #motivationalmonday #motivationalwednesday #motivationcoach #motivationalfriday #motivationalpic #motivationforlife #motivationthursday #motivationalquote #motivationfriday #motivationdaily #motivationalthought #motivationalspeaker #motivationthoughts #motivationnation #motivationaltalk #motivationalquotesoftheday #motivations #motivationalpost #motivationaltips #motivation101 #motivationpost #motivationmonday #motivation #leadership #leadership #success #leadershipdevelopment #success #leaders #leader #management #coaching #motivationalvideo #motivationalvibes #motivationalquoteoftheday #motivationalquotes #motivationalvideos #motivationalpage #motivationfitness #motivationalwords #motivationalposts #motivationatwork #motivationmindset #motivationalthoughts #motivationalcoach #motivationalstory #motivational #motivationeveryday #motivationquotes #motivationiskey #motivationalmondays #motivationwall #motivationoftheday #motivationmafia #motivationalminute #motivationspeaker #mindsethacks #mindfit #mindfulnesspractice #mindsetmastery #mindfullness #mindofmovement #successtory #successlife don't stop when you're tiredremove   mark in the below for buy t yes motivate can, motivate yourself and train your brain for success. remove   mark below for your how to remove negative thoughts sadh guru answersremove   mark below for watch the"
832,6180046,"abc trek is known as short and best trekking route in nepal. the annapurna base camp trekking is known is the foothills of the famous annapurna himalayan range. abc journey takes you through a lot of attractive sights and finally to heart of the annapurna. in the heart of the massive snowcapped peaks or annapurna sanctuary trek. the 13-day itinerary make travelers journey memorable. local expertise customize itinerary and a himalaya and unique trekking route is known as the manaslu circuit trek in nepal. manaslu region is a wonderful blend of natural beauty, as well as, the #culturehiking experience. this hike will provide a view of the #adventures with the tremendous day variety of #naturalbeauty of nepal. trekking in manaslu offers a unique trek opportunity to experience an excellent view of #mountmanaslu and super beauty along the #border of nepal and"
846,1277719,"hello and good day. i'm delos. at the outset, i would like to thank andrew and everyone at gab for this site. my passions include liberty, privacy and justice. my work is in information technology. i hope to contribute thoughtfully here in some small way for the benefit of others while continuing to learn.""be kind, for everyone you meet is fighting a hard battle."" - socrates"
855,1100020,"i promise this has a relevance to radiowatched dante's peak tonighti have the problem of being abnormally curious about a wide variety of things and so often find myself possession just enough knowledge about subject to make movie watching a bit of a problem - not only for me, but for whoever i'm watching with.insofar as volcanos go, the movie does pretty good actually - afaik all but one aspect of the eruption is realistic so this knowledge did not actually ruin the movie.but lets talk about the radios not the hts that always work simplex no matter where anybody happens to be - this is a discussion unto itself.no, i'm talking about the elfits a bunch of hogwash. for about 15 years the navy maintained a pair of sites in northern wisconsin dedicated to elf transmissions to submarines. elf is useful because a submarine that has dove down a couple hundred meters can still receive elf. movie fans might remember a line from the hunt for red october which was set in 1984 (before the navy's elf station came online) where jack is about to depart for the dallas and an enterprise officer tells him ""we're trying to get a message to the dallas but if she's gone deep its dodgy""in 1984, vlf was the most effective way to communicate with a sub, but it was limited to depths of 30-100m.now that we know what it is and why its amazing, why is it a problem?the wavelength it would use is on the order of thousands of meters long and so anything suitcase sized would basically be a dummy load.the navy's elf transmitters combined used about 2.8 megawatts of power, but only produced about 8 watts of effective radiation because even though the transmitter sites used ground dipoles ranging from 14 to 28 miles in length they were still insignificantly small compared to the wavelegtnh.given this info, there is no way you could pack an elf transmitter into the size of a briefcase as seen in the film - and so harry and the mayor and her kids were not in fact rescued - they all died of dehydration. loop on the ground experiments (see the link for details)i'm exploring options for a diy antenna switch to go between rx and tx - but before i build a switch i need to know if a log will provide a tangible benefit.i tried just throwing around about 60ft of wire on the ground but it didn't seem to be very good at listening. very low noise, but any signals i could hear on it i could also hear on my efhw.i don't have a type 73 binocular core but today i did take a pair of type 43s that i taped together to mimic a binocular core. the core seemed to help more than just plain wire, but still anything i checked that i could hear on the log i could also hear on my efhw, albeit with considerably more noise.incidentally its also very good at picking up a very sharp qrm that i should try to track"
858,1027617,if only the full history behind all these blurbs were written about 4 years ago as a  precise  synthesis readers considered  one of their favorite reads of all time  and was available on amazon at a link like the one below!
