account_id,content
3955503,4
3955652,1
395570,5
395575,2
3955804,8
3955819,1
3955838,1
395600,3
395625,58
395632,1
3956834,1
3957024,2
3957411,3
3957683,11
39577,17
3958509,1
395882,1
3958995,1
3959218,4
3959307,1
395936,7
3959482,5
3960189,17
3960233,3
3960252,5
3960385,3
396041,1
3960474,4
3960587,1
3960678,16
3960777,1
3960865,1
3960875,1
3961149,4
3961336,3
396145,7
3961470,1
3961533,32
3961710,2
3961850,1
3962417,5
3962726,31
3963078,1
3963288,5
3963603,4
3963766,14
3963767,10
3963900,1
3964070,1
3964484,2
396450,5
3964868,4
39653,3
3965387,12
3965704,1
3966167,1
3966459,4
3966479,12
3966587,1
3966630,1
396675,5
3966754,1
39668,7
3967000,2
396702,1
396739,5
3967424,3
396749,14
3967823,5
3968477,31
3968625,11
3968664,2
3968676,1
3968710,2
3968968,1
3969351,10
3969550,1
3969915,1
3970183,1
397023,5
3970506,5
3970583,1
3970664,2
3970719,4
397081,1
3970814,1
3970825,14
3971014,5
3971054,47
3971546,1
3971554,9
3971693,18
3972224,1
3972364,2
3972483,4
397255,2
3972580,18
3972588,1
3972907,1
3973117,4
3973167,21
3973426,1
3973934,14
3973982,1
3974055,1
3974292,2
3974637,4
3974865,1
3974937,2
3975360,6
3975481,7
3975695,2
3975796,1
3975871,206
3975880,3
3975970,1
3976134,3
3976879,2
3976975,2
3977044,1
3977055,1
3977304,20
3977436,3
3977447,3
3977644,4
397781,5
3978625,6
3978649,4
3978847,2
3979163,1
3979492,1
3979698,2
3979720,1
3979777,10
397997,2
3980177,2
3980232,2
3980704,5
3980967,3
3981079,3
3981167,17
3981263,3
3981735,4
3982092,41
3982409,1
3982815,6
3982881,3
3983442,4
398357,13
3983595,1
3983906,1
3983922,1
3983940,1
3984035,8
3984066,2
3984285,3
3984698,5
3984780,1
3984963,1
398500,6
3985208,3
3985261,5
3985964,5
398598,2
398613,1
3986295,2
3986620,10
3986735,3
3986819,5
398687,23
3986888,21
3987039,1
3987245,10
3987279,1
3987337,4
3987415,1
3987541,1
3987807,3
3988075,1
3988299,1
3988364,4
3988383,4
3988441,29
3988981,20
3989186,1
3989221,3
3989677,18
3989689,5
3989883,9
3990005,21
3990110,2
3990210,1
3990507,4
3990590,25
3990777,23
3990835,17
3991026,5
3991045,5
3991068,17
3991367,4
3991499,4
3991562,4
3991647,79
3991671,18
399173,2
3991732,1
399187,2
3992134,3
3992515,10
3992713,2
3992742,5
3992793,172
39929,1
3992940,24
3993263,9
3993321,9
3993349,2
3993799,3
3993845,50
3994018,1
3994019,1
3994057,2
399406,6
3994271,1
39943,5
3994708,18
3994848,1
3994979,5
3995142,1
3995387,1
399556,1
3996473,1
3996575,1
3996759,4
3996791,1
3996891,44
3996975,8
3997,6
3997114,2
3997338,11
3997385,2
3997412,13
3997501,1
3997721,1
3997965,3
3997978,1
3998023,5
3998272,5
3998378,3
3998488,15
3999041,1
3999091,5
3999452,8
3999828,11
3999905,1
40003,5
4000438,1
4000874,3
4000891,3
4000954,1
4001289,2
4001422,3
4001546,4
4001624,7
4001655,3
4001656,1
4002065,2
400209,13
4002247,4
4002322,2
4002456,12
4002531,1
4002541,2
4002670,268
40032,1
4003795,2
4003843,3
4003845,13
4004044,1
4004153,4
4004225,5
4004320,1
4004492,61
4004642,1
4004686,1
4004690,1
4004741,1
4004746,2
4004781,15
4004892,16
4005046,1
4005180,1
4005356,1
4005728,4
4005773,4
4006072,1
4006190,5
4006341,1
4006472,3
4006548,16
4006599,1
4006602,15
4006640,4
4006645,1
4006769,1
4006883,1
4007064,11
4007074,4
4007170,2
400719,8
4007457,1
4007481,1
4007554,1
4007780,2
4007982,9
400848,12
4008592,1
400873,1
4009044,1
4009143,1
4009532,42
4009538,29
4009742,1
400977,3
4010136,1
4010147,1
401016,1
4010758,1
4010894,2
4011016,1
4011021,2
4011025,26
4011252,12
4011313,2
4011394,1
4011547,2
4011703,1
401171,2
4011772,8
4011953,11
4012002,1
4012013,5
4012262,1
4012327,1
4012438,2
4012585,2
4012711,3
4012871,2
4012921,1
4012937,1
4013174,1
4013208,1
401331,3
4013338,5
401353,1
4013531,1
4013802,3
4014181,1
401424,2
4014598,1
401472,37
401478,5
4015206,15
40153,46
4015546,8
4015708,1
4016251,35
4016469,3
4016727,3
4016758,1
4016782,1
4017009,9
4017390,5
4017435,1
4017450,1
4017738,3
4017745,5
4017896,14
4017917,2
4018495,1
4018892,14
401952,1
4019558,38
4019875,1
4019969,1
401999,2
4020197,6
4020380,1
4021325,4
4021877,1
4022388,44
40224,1
4022544,1
4022660,5
4022711,3
4022934,4
4022981,4
4023054,2
4023116,2
402331,4
4023367,1
402364,1
4023684,5
4023944,1
4024211,52
402431,27
4024485,4
4024677,1
402477,5
4024875,3
4025054,33
4025122,7
4025245,3
40253,5
4025910,4
4026122,1
4026432,7
4026477,1
4026511,7
4026615,4
4026682,19
4026948,1
402711,3
4027221,1
4027504,2
4027613,4
4027674,1
4028015,7
4028915,2
4029003,3
402910,5
4029115,4
402919,20
4029240,1
4029311,5
4029339,2
4029382,53
4029418,1
4029500,3
4029727,1
4029776,1
4029870,1
4029977,2
4030030,1
4030031,1
4030185,1
4030257,1
4030339,1
4030854,4
4031285,1
403145,76
4031507,3
4031564,2
4031674,2
4031814,5
4031999,8
4032051,1
4032080,3
4032110,1
4032124,4
40322,5
4032276,7
4032578,8
4032896,1
4032998,1
4033027,6
403304,1
403309,1
4033348,1
4033583,2
4033623,9
4033765,1
4034251,3
4034568,1
4034678,1
4034923,1
403501,22
4035072,5
403557,11
4035629,5
4036263,2
4036284,9
4036396,1
4036973,1
403727,1
403780,17
4037841,2
4038254,3
403854,3
4038759,5
4038998,7
4039110,1
4039321,2
4039589,1
4039771,1
403986,14
4040558,1
4040851,1
4040931,7
404095,12
4040959,3
4041184,1
4041612,2
404164,1
4041685,5
404171,5
4042199,2
4042301,1
4042763,2
404280,22
4043353,1
4043387,1
4043731,6
4043950,6
4044407,1
4044522,4
404494,1
4044984,11
404537,2
4045427,23
4045793,1
4046255,1
4046472,7
4046532,14
4046575,1
4046860,7
4046942,4
4047121,1
4047171,4
4047251,5
404726,2
4047989,4
4048085,3
4048205,1
4048234,2
4048356,2
4048576,9
4048757,1
4048760,1
4048799,1
4049440,5
4049677,1
4049723,40
4049840,11
404997,18
405002,101
4050228,3
4050311,2
4050649,1
4050821,3
4051178,8
4051211,23
405127,1
4051283,3
4051467,1
4051757,1
4051827,20
4051881,3
4052157,1
4052167,3
4052393,3
4052475,6
4052571,4
4052733,1
4052754,1
4053477,2
4053512,13
4053532,1
4053648,5
4053967,2
405417,9
405421,1
4054258,1
4054480,32
4054685,13
405480,1
4054940,1
4055010,1
4055445,37
4055464,1
4055811,5
4056173,2
4056248,3
4056319,1
405669,4
4056861,1
405727,1
4057829,8
4057922,12
4058048,5
4058118,1
4058227,4
4058252,1
4058448,1
4058678,1
4059412,2
405945,2
4059488,1
4059545,14
4059621,2
4060148,3
4060439,1
4060803,10
4060843,4
4060865,1
4060944,4
4061072,1
406148,3
4061629,36
4061969,37
4062012,154
406215,1
4062274,3
4062502,5
406251,4
4062970,1
4063105,1
4063823,9
4063886,1
4064062,38
4064090,1
4064342,2
4064407,3
4064777,1
4065188,4
4065469,25
4065623,1
4065733,5
4066109,8
406611,5
40662,9
4066479,1
4066769,3
4066843,4
4067312,1
4067412,3
4067633,1
4067736,12
4067818,3
4068194,1
4068307,14
4068439,2
4069249,44
406940,21
4069576,7
406960,3
4069636,6
4069922,1
4070383,1
407083,1
4070864,2
4071157,50
4071605,5
4071664,1
4071719,14
4071836,3
4071973,3
4072332,12
4072511,1
4072643,5
4072771,5
40730,1
4073036,6
4073074,4
4073281,1
4073368,2
4073402,1
407405,1
4074291,14
4074957,3
4075496,1
4075504,3
4075585,2
4075612,1
4075746,13
4076145,2
4076322,1
4076449,46
4076548,52
407711,2
4077198,1
4078033,21
40781,60
4078125,22
407828,7
4078337,5
4078384,3
4078918,78
4078979,150
4079392,7
4079490,15
4079550,4
4080679,5
4080997,1
4081072,1
4081128,2
4081545,3
4082282,5
4082405,16
408254,3
4082850,3
4083423,1
4083495,1
4083631,1
4083649,2
40837,6
4083736,1
4083784,1
40839,3
4084139,4
4084454,5
4084569,5
4084723,21
4084876,1
4084964,1
4085008,14
4085940,6
4086015,13
4086252,1
4086336,1
4086957,24
4087013,4
4087389,2
4087447,17
4087479,3
4087828,1
4087914,2
4087985,3
4088039,1
4088201,1
4088492,4
4088578,4
408859,3
4089056,37
4089213,1
4089234,14
4089319,1
4089352,3
4089465,1
4089826,3
4090003,1
409064,4
4091025,10
4091225,4
4091356,3
409161,2
4092027,11
4092159,12
409254,25
4092779,1
4092947,12
4092961,1
409325,3
4093374,13
4093522,2
4094017,3
4094061,1
4094370,1
4094431,18
409449,1
4094530,5
4095316,1
4095328,1
4095340,1
40955,1
409553,14
409570,2
4095769,5
409587,10
4096208,1
40963,1
4096824,9
4096937,6
409699,1
4097284,1
409742,1
4097601,1
409787,1
4098269,5
409833,2
409876,24
4099255,1
4099455,6
4099648,5
4100122,3
410018,1
4100366,1
4100463,4
41007,3
4101104,6
4101144,1
4101284,1
410135,3
4101528,1
4101592,20
4101718,8
4101962,1
4102360,50
410237,1
4102490,26
4102534,1
4102880,6
4103010,6
4103090,1
4103133,2
4103224,12
4103277,1
4103372,25
4104063,4
410412,7
4104121,1
4104296,1
410456,82
4104569,8
4104700,2
410477,31
4104963,2
4104995,2
4105160,5
4105236,3
4105282,6
4105546,5
410569,1
4105855,13
41062,2
4106290,71
410631,1
410657,20
4106581,1
4106815,1
410690,1
4106943,1
4107278,3
4107283,31
4107294,10
410734,3
4107590,1
4107700,5
4107933,1
4107943,6
4108021,38
4108619,3
4108664,1
410881,1
4109006,5
4109102,5
4109129,9
4109187,5
410951,20
410973,1
4109777,1
4109792,1
4109869,15
410989,1
4110065,1
4110120,10
411014,1
4110223,4
4110283,1
4110371,5
4110732,1
4111027,1
41112,1
4111802,5
4112082,20
4112439,16
4112534,1
4112699,1
4112838,1
4112910,3
4113040,2
4113678,3
4113687,5
411371,1
4113786,19
4113889,10
4113899,5
4114092,1
4114680,1
411494,45
4115315,2
4116037,73
4116170,2
4116230,20
4116246,3
4116717,2
4117299,23
4118140,4
4118158,2
4118462,6
4118760,4
4118879,2
4118922,2
4118926,1
4118939,1
4118947,1
4118955,21
411921,3
41193,1
4119317,5
4119962,26
4120481,44
4120645,11
4120980,11
4121089,1
412116,1
412138,2
4121395,1
41214,4
4121446,1
412148,3
412150,5
4121528,1
4121556,1
4121586,17
4121695,1
4122025,4
4122035,1
412205,26
4122057,41
4122199,3
4122521,1
412294,43
4123231,4
4123445,1
4123856,2
4123896,2
412394,43
4124449,1
4124561,6
4124678,2
4124770,3
4124829,5
412483,6
4125443,1
4125481,1
412595,2
4125994,3
4126363,12
412667,1
4126937,13
412727,1
4127854,2
4127878,15
412796,7
4128012,4
4128129,2
4128219,5
4128418,1
4128470,3
4128526,1
4128575,1
4128683,14
4128802,8
4129683,4
412981,5
4130028,2
4130037,4
4130392,51
41304,8
4130553,1
4130731,1
4130865,2
4130915,2
4131101,46
4131279,1
413161,25
4131857,39
413196,2
4132283,7
4132292,1
413267,9
4132882,4
4132922,20
4133506,1
4133561,2
4133584,1
4133932,1
4134175,1
4134448,12
4134538,1
4134769,1
4135164,2
41352,8
4135278,6
4135357,3
4135359,1
4135431,1
4135544,1
4135848,4
4136034,1
4136094,6
4136132,39
4136401,1
4136902,23
4136976,1
413716,2
413721,19
4137325,4
413759,4
4137970,27
4138089,1
413910,5
4139288,42
4139395,1
4139410,4
4139469,4
4139509,4
4139803,8
4139812,3
4139902,2
4139939,3
4139999,9
4140222,2
4140391,19
4140904,2
4141009,1
4141206,5
4141240,1
4141320,6
4141478,5
4141786,1
4142149,7
4142427,1
4142977,5
414314,2
41432,1
414320,24
4143523,25
4143654,1
41438,1
4143930,2
414409,2
4144576,1
4144612,48
4144622,2
4144694,5
4145126,5
4145219,4
4145285,2
4145376,21
414544,1
4145453,1
4145503,46
4146114,2
4146379,1
4146479,5
4146592,2
414661,3
4146624,1
4146634,37
414673,1
4146917,1
414730,5
414754,1
4147580,56
4147873,6
4147983,2
4148036,5
4148286,2
4148411,1
4148571,1
4148580,19
414866,6
4148666,5
4149032,1
4149095,37
41491,1
4149105,2
414935,1
4150009,1
4150058,3
4150197,12
4150205,5
4150228,6
4150407,4
4150583,10
4150608,2
4150785,4
4150807,18
4150889,6
4150974,1
4151310,1
4151633,2
4151737,6
415226,1
4152499,2
4152725,1
415315,1
4153323,2
4153391,5
4153462,1
4153807,1
415401,2
4154107,1
4154243,1
4154395,6
415511,1
4155238,4
4155457,3
4155526,3
4155596,4
4156167,1
41565,4
4156578,2
4156807,90
4157000,3
415711,1
4157452,3
415797,1
4158010,5
4158245,3
415853,3
415865,3
4158929,2
4159017,3
415927,3
415937,1
415978,1
416025,9
4160269,42
4160766,1
416084,1
4160894,2
4161200,1
4162193,20
4162595,1
416306,4
416310,2
416316,5
4163589,6
4163593,1
4163662,2
4163719,2
4164095,28
4164352,2
4164392,2
4165109,1
4165867,3
4165934,1
4165978,1
4166057,1
4166278,11
4166675,1
4167398,1
4167493,1
416751,27
4167587,3
4167770,4
416791,2
4168453,10
4168572,2
4168740,2
4168805,2
4168882,1
4169006,1
416942,1
4169563,2
4169566,4
4170030,6
4170032,5
4170170,3
4170365,107
417050,1
417056,1
4170744,10
4170790,3
4170805,14
4171515,1
417172,5
417250,19
4172809,18
4172850,8
4173321,4
4173452,7
4173658,2
4173734,5
4173775,6
4174000,17
4174058,31
4174200,1
4174413,2
4174627,4
417468,76
41747,1
4174724,11
4175071,3
4175106,2
4175352,1
4175549,28
417555,1
4175668,14
4176018,15
4176030,31
4176102,3
417649,1
4176619,2
4176653,2
4176657,3
4176834,1
4177004,1
4177364,10
4177931,1
4178148,2
4178435,1
417844,2
4178491,4
417878,1
4178911,3
4178980,3
4179019,1
4179155,8
4179247,1
4179254,9
4179553,10
417973,5
4179851,7
417988,7
4179900,2
418048,34
418049,3
4180700,19
4180720,3
418101,2
4181542,1
418160,16
418167,4
4181682,1
4181815,1
4182096,1
4182305,1
4183722,6
41840,2
4184353,2
4184431,4
4184448,7
4185189,1
4185487,30
4185507,3
418644,6
4187026,1
4187115,1
418729,38
4187337,21
418797,1
418801,4
4188226,1
418876,20
418879,1
418887,10
419063,57
4190653,2
419168,21
4191782,23
4192134,15
419247,4
4192820,1
4192834,1
419308,1
419312,5
419315,14
4193320,5
419348,1
4193559,1
419390,17
419434,2
4194419,3
4194569,3
4194669,1
4194827,1
4194992,16
4195120,1
4195206,5
4195415,2
4195428,4
4195916,1
419604,1
4196600,2
419669,2
419679,13
4196843,49
419723,1
419872,19
4198798,16
4199029,1
419916,1
4200207,1
42004,7
4201117,2
42015,1
4201846,20
4201936,5
4202199,15
420308,16
42035,2
420355,53
4204704,11
420542,4
420558,1
4205722,1
420624,4
4206330,1
4206396,3
4206526,6
4206579,1
420677,20
420684,24
4208249,3
4208583,2
4209464,7
420953,3
4209580,2
4209593,6
4209998,1
4210373,19
4210826,1
421139,1
4211649,1
4211691,6
4212311,2
4212605,1
4212662,1
4212789,1
4213169,5
4213313,1
4213621,1
4213629,1
4213649,35
421377,2
4214107,1
421427,1
4214431,6
4214573,1
421507,5
4215687,1
421667,19
4216984,2
421720,2
421731,23
4217966,1
421815,23
4218358,42
4218745,3
4218749,24
42188,1
421894,20
421906,3
4219061,12
4219220,4
4219383,1
4219391,19
42196,21
4220017,1
4220036,4
422022,1
422114,1
4221221,3
4221241,1
422169,1
422174,1
4221834,1
422209,11
422368,2
4223742,1
4224218,3
4224692,3
4225849,3
4226045,5
4226125,4
4226226,9
4226296,1
4226475,3
4226703,8
4226908,4
4226942,4
422713,10
4227239,1
4227323,1
422756,1
4227844,1
422821,1
4228481,2
42287,2
4229122,20
422916,24
422918,1
4229245,7
42297,14
422971,17
4230005,1
4230601,1
4230738,3
423109,2
423110,4
423143,1
4232766,1
4233005,3
4233514,1
4234089,1
4234581,2
423508,5
4235490,3
4235572,4
4235701,20
4235840,4
4235939,8
4236486,5
4236501,1
4236611,5
4236617,16
4236863,8
4236909,10
4236940,1
4237429,2
423750,4
4238719,1
4238724,1
4238737,3
4238838,5
4238853,1
4238983,14
42398,6
4239952,2
4240124,1
4240353,1
4240499,2
4240754,22
4240847,1
4240907,1
4241018,1
4241106,26
4241111,4
4241314,5
424156,5
4242074,1
4242139,2
4242322,1
4242495,4
4242703,5
4243347,5
424337,1
424389,3
424399,1
4243996,3
4244080,5
4244325,4
4244418,5
424466,1
4244737,1
4244757,2
4244801,4
4245045,21
424505,4
4245257,6
4245510,4
424593,1
424697,18
4249,2
4249021,16
4249351,1
4249363,5
424948,21
4250049,7
4250430,1
4251280,2
4251407,27
4251468,6
4251507,11
4251621,2
425165,3
4251746,1
4252083,1
4252763,2
4252925,15
4253068,39
4253211,1
4253514,1
4253945,3
4254000,1
4254051,36
4254082,1
4254245,5
4254586,28
4254898,12
425495,4
4255102,2
4255104,13
4255137,1
42552,27
4255264,1
4255330,3
4255442,4
4255664,2
4255684,2
4255702,3
4255786,18
4255898,1
4256077,1
4256310,2
425635,1
4256627,1
4256905,1
425739,4
4257568,27
4257573,56
4257604,9
4257776,6
4257805,1
4258296,10
4258420,26
4258427,16
4258774,1
4259136,5
4259185,61
425920,1
4259476,2
4260422,4
42607,5
42610,5
4262531,11
4263818,20
4263894,43
4264529,6
4264741,1
426524,1
4265628,5
4265873,1
4266035,57
4266176,2
4266526,1
4266791,4
4266806,2
4266865,1
4266887,12
4267164,3
4267226,19
4267533,1
4267586,24
4267630,2
4267651,4
426796,1
4268027,2
42683,1
4268627,3
4268757,5
426897,18
4269080,25
4269830,9
4269836,1
4270470,13
4270478,21
4270568,1
4270742,1
4271561,16
427158,1
4272214,1
4272380,5
4272803,4
4272832,5
4272872,1
4273364,3
4273599,2
427361,2
4273758,1
427413,1
4274161,4
427429,4
4274344,3
4274873,1
4275144,1
427518,1
427529,5
4275290,1
4275313,6
427554,22
4275700,5
4275878,22
4276569,5
427737,20
4277573,1
427759,13
427763,5
4277995,1
4278098,1
427846,3
427895,1
428027,1
4280388,17
4280846,1
4281219,1
428137,13
428245,8
4282494,1
4282497,7
428250,6
428365,3
4284866,1
4285373,3
4286174,4
428708,1
4287186,3
4287440,1
4287452,4
4287650,9
4287762,5
4287975,1
4288034,2
4288133,5
4288166,11
4288669,23
428872,1
4288925,1
4288960,5
4289476,6
428977,2
4289985,1
4290180,1
4290208,2
4290307,1
429035,1
429060,17
4290628,1
4290839,3
4290940,5
4291407,4
4291458,3
4292469,4
4292918,7
429357,1
4293706,17
4293941,20
429444,63
4294948,1
4295161,1
4295729,20
4295809,5
4295875,1
4296644,4
429709,1
4297443,1
4297813,4
4298177,5
4299078,2
429917,1
429928,1
42993,1
429984,4
429986,5
4299893,1
430103,1
430119,20
4301209,1
4301717,4
430231,2
4302409,4
430273,1
43028,1
4302923,1
4303069,5
4303089,16
430319,1
430325,21
430368,1
4303891,1
430436,18
430445,8
4304771,1
430491,4
4305017,2
4305225,2
430546,2
430582,1
4306069,2
430665,2
4307,1
4307303,2
43082,1
430870,1
4308881,3
4309322,4
4309359,1
4309871,2
430995,8
4310545,2
431108,1
4312291,1
431242,1
431559,12
431609,37
431650,2
431662,3
431680,1
431706,1
431708,5
431800,1
43189,25
431905,14
431921,1
4319252,43
431932,1
431935,18
4319587,45
4320039,9
4320057,1
4320156,1
4320398,3
4320504,1
4320582,19
4321477,16
432175,24
432269,13
4322704,1
4323670,6
4323737,9
4323998,2
4324063,1
4324641,1
4324674,5
4324834,6
432552,5
4325701,7
432571,1
4325982,1
4326253,14
4326554,5
4326630,1
4326783,1
4326912,8
4327085,3
4327812,1
432785,56
432823,6
4328242,16
4328448,94
4329402,4
4329792,7
4330244,19
4330598,5
433164,3
4331780,3
4332048,2
4332682,23
433279,3
4332922,10
4333091,1
433320,1
4333229,1
4333807,1
4334023,30
4334909,5
4336116,17
4336226,5
4336323,14
4336590,1
433674,1
4336926,1
433734,1
4337635,11
4338160,1
4338840,1
4339505,1
4339554,1
4339774,5
434039,3
43408,6
434180,1
4341824,3
434207,1
4342436,3
43432,7
4343377,3
4344217,1
4344391,1
434457,4
4344606,3
434499,1
434516,25
4345510,7
4345985,1
434605,5
4346226,23
434642,4
4346465,6
4346502,1
434657,5
434666,1
4346769,2
4348621,1
434875,7
4348886,21
4349302,20
434970,10
4350052,1
435015,1
4350463,1
435078,1
4351155,2
435126,2
4351382,2
435143,1
4351552,10
4351652,11
4351848,5
4351959,15
435237,5
4352489,14
435303,1
435306,3
435319,5
4353988,5
4353989,1
435472,2
4354771,1
4355249,1
4355506,27
435568,1
4356060,17
4356280,4
4356337,12
4356607,2
4356918,2
435696,1
4356962,1
4357563,1
435854,7
4358834,27
4359405,3
4359413,26
4359417,2
4359739,9
4360044,1
4360243,2
4361215,2
4361741,1
436234,5
4362358,1
4362454,6
4362732,1
4362899,6
4363225,7
4363287,10
436333,1
4363346,1
4365061,2
43654,9
4365714,3
436614,3
43665,1
436668,21
436697,3
4367165,3
436740,32
4367925,1
4368359,1
4368408,3
4368581,1
4368629,5
4368740,8
4369064,1
436982,5
4370386,5
4370433,23
437047,3
437082,7
4370870,2
4370923,6
4371084,14
4371373,9
4371445,1
437183,1
4372274,93
4372311,1
4372487,7
437264,21
4372929,19
437300,2
4373378,3
437350,1
4373744,8
437457,2
437504,1
4377001,1
437711,1
437756,1
437809,1
4378192,19
4379554,14
438007,4
438094,5
438113,5
438137,5
4381588,4
438184,1
438202,19
4382905,21
438515,5
4385258,1
43861,19
4386240,12
4386436,1
4387224,1
438724,2
4387276,19
4387461,1
438875,1
4389025,11
43891,4
4389621,1
4390179,1
4390351,3
4390359,21
4390545,4
4390936,1
4391147,11
4391504,17
4391836,3
4392300,19
4392367,22
4393171,1
4393452,3
4393789,1
4393900,1
4394458,70
439462,2
4395082,1
4395611,3
439578,20
4396121,5
4396328,4
4396750,1
4396787,1
4396963,1
4397320,4
439736,5
439783,1
4398342,7
4399026,2
439911,9
439980,9
4399843,20
440006,1
4400370,17
4400513,4
440075,3
4400802,3
4400838,11
4400956,2
4401023,1
4402061,1
4402643,1
4402666,1
4402945,11
4403496,5
4403568,20
4403581,1
4403945,5
4404341,1
440443,4
4404577,7
4404964,16
4405671,1
440569,12
4405700,1
4406211,4
4406522,3
4407173,13
4407987,6
4408409,2
44088,36
440902,4
4409107,4
440919,2
4409285,3
440986,1
4410547,4
4410597,2
4411,97
4411411,1
441146,1
4412302,3
4412429,3
441325,6
441330,1
4413420,2
441379,1
4414041,2
4414835,13
4414865,5
441532,3
4416417,2
44165,4
4416952,8
4417190,1
441747,4
4417556,1
4418086,12
4418235,4
4418514,2
4418642,2
4418672,1
4419216,1
441939,4
4419759,20
4420552,1
442194,1
4422158,5
4422667,28
4423085,20
44238,2
442408,9
442433,5
4425781,3
442580,1
442588,8
442599,1
4426206,3
4426935,2
442793,3
442794,1
4428035,1
442815,1
442818,2
44282,2
442823,1
442859,5
4428708,1
442902,1
4429471,22
4429529,5
4430443,8
4430580,4
4431036,1
44311,1
4431375,1
4431899,1
4432190,2
4432259,5
4432333,4
443239,2
443272,1
443336,1
4433700,28
443423,1
4434299,6
443450,5
4434504,3
4434879,4
4435197,3
4435207,4
4435222,1
4435496,2
4435566,8
44362,5
4436519,1
443688,1
4436894,1
443693,3
443708,12
4437847,2
4437979,4
4438007,1
4438068,1
443873,1
443900,1
4440172,1
4440883,36
4440947,1
4442132,1
4442238,1
4443155,1
4443548,2
4443629,24
4444322,2
444457,72
4445099,3
4445130,1
444532,3
444652,1
4446634,11
4446700,1
4447060,10
4447069,5
4447542,1
4447543,1
4447554,21
4447972,2
4448147,4
4448334,5
4450791,4
4452844,5
4453280,3
445426,8
445491,8
4455095,24
4455579,7
4455748,4
44559,21
4455983,1
4456484,1
4456839,1
445688,4
4456909,2
4456940,5
4457203,3
4457205,17
4457524,19
4457545,4
4457688,1
4457883,1
4458817,13
4459156,1
4459372,1
4459398,1
4460067,4
446026,4
4460750,9
4460846,6
446097,3
4461775,1
4462231,5
4462536,4
4462935,6
4462966,25
4463258,3
446326,3
4463405,1
4463489,5
4464189,7
4464318,1
4464386,1
4464577,1
4465491,1
4465640,4
4466038,1
4466166,1
4466381,16
4466417,2
4466454,1
4466649,6
4466698,2
4466718,5
446708,1
446709,11
4467187,1
4467254,5
4467455,2
4467593,2
4468203,5
4469034,1
4470236,2
447091,4
4471408,1
4472375,1
44728,1
447338,1
4473718,1
4474058,4
4474657,40
4475332,4
447567,1
4475806,5
447594,2
4475963,11
447600,3
4476534,1
4476537,3
4476570,1
4476726,1
4476771,9
4477257,1
447742,16
447743,2
4477487,1
4478028,1
4478169,17
4478210,4
447828,1
4478458,1
4478533,2
4478817,5
4479136,5
4479839,1
4480518,2
448095,2
448097,2
4480981,5
4481615,15
4481626,1
448168,1
4481743,1
44820,28
4482064,18
4482368,35
4482611,5
4482782,1
44829,7
4483044,5
44857,3
44860,2
448646,1
448893,3
4489388,29
4489456,3
448953,2
4489618,1
4490097,2
4490313,1
4490360,1
4490419,141
4490569,5
4490980,1
4491146,5
449138,1
4491484,6
4491580,2
4491734,1
4491804,66
4492060,3
4492267,1
44923,1
4492826,2
4493185,4
4493241,2
4493254,1
4493367,1
4493463,4
449393,1
4494026,4
449418,1
4494381,1
4494410,1
44953,4
449647,3
4496550,1
4496567,3
4496744,3
4496760,1
4496788,2
4497046,2
4498128,4
4498304,2
4498358,1
44986,1
449865,3
449867,30
449884,11
4498912,36
449896,1
449898,3
4498997,1
4499042,2
4499065,1
449916,5
4499479,21
4499735,2
450001,1
4500125,1
4500471,4
450082,4
450100,3
4501053,16
4501060,33
4501118,5
450137,1
45018,1
450186,1
4502598,40
4502725,6
4503002,1
4504259,1
450563,1
450659,8
4508325,5
45116,4
4511678,47
4512042,11
451237,3
4513138,20
451334,61
4513448,3
4513913,3
4514059,1
4514741,1
4515375,5
4515388,1
4515584,3
4515634,2
4515945,1
4515989,1
45164,7
4516813,1
4516854,1
4516870,2
4516981,1
45170,2
4517091,5
4517697,1
4517704,9
451794,5
4518023,17
4518119,17
4518413,1
4518503,1
4518875,5
4519,2
451992,2
45209,13
452152,15
4522359,3
4522829,1
452318,1
4523641,7
452378,5
452393,9
4524355,1
4525009,11
4525204,1
4525362,10
4525930,1
452646,2
452731,4
4527783,2
4527820,1
452805,1
4529369,1
453015,4
4530434,1
4530467,2
453143,1
453193,1
4533819,2
453461,2
4536797,10
45378,3
4539312,2
4539419,1
4540505,55
4540982,3
4541589,1
4541653,15
4541661,2
4541807,10
4542268,2
4542546,1
4542926,15
4542976,11
4542997,2
4543176,1
454330,1
4543596,7
4544199,20
4544281,1
454437,24
4544783,1
4545023,3
4545104,2
4545177,2
4545202,42
4546107,4
4547329,7
4547586,1
454858,1
4548694,5
4548737,3
4548887,1
4548960,4
4549132,1
4549208,2
4549272,36
4550427,5
4550692,1
4550873,5
4551462,8
4551573,14
45517,1
455190,18
4551930,1
4552059,3
4552170,2
4552488,2
4552532,1
455289,20
4553090,1
4553545,46
4553628,20
4553756,6
455406,2
4554285,2
4554941,1
4554986,2
4555144,5
4555457,2
4555581,1
4555739,1
4555951,3
4555970,1
4556118,6
4556205,6
4556208,35
455652,10
4556524,3
4556626,19
4557214,2
4557397,6
4557587,2
4557760,3
4558197,5
455853,4
45589,18
4558959,1
4558991,1
4559090,1
4559132,4
4559171,29
4559287,4
4559379,1
4559624,1
4559996,1
4560091,1
4560122,1
456019,3
4560290,4
4560563,1
4560602,1
4560643,13
4561090,1
